0.0,0.44999999999999996,0.3,0.1,0.0,0.0,0.0,0.0,0.029999999999999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.44999999999999996,0.30014624999999995,0.1,0.0,0.002887499999999996,0.0,0.0,0.027749999999999962,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.44999999999999996,0.30057,0.1,0.0,0.0055499999999999924,0.0,0.0,0.025499999999999967,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.44999999999999996,0.30124875,0.1,0.0,0.007987499999999991,0.0,0.0,0.02324999999999997,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.44999999999999996,0.30216,0.1,0.0,0.010199999999999987,0.0,0.0,0.020999999999999974,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.44999999999999996,0.30328124999999995,0.1,0.0,0.012187499999999983,0.0,0.0,0.01874999999999998,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6000000000000001,0.44999999999999996,0.30459,0.1,0.0,0.013949999999999983,0.0,0.0,0.01649999999999998,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.44999999999999996,0.30606374999999997,0.1,0.0,0.015487499999999984,0.0,0.0,0.014249999999999985,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.44999999999999996,0.30768,0.1,0.0,0.016799999999999978,0.0,0.0,0.01199999999999999,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.44999999999999996,0.30941625,0.1,0.0,0.01788749999999998,0.0,0.0,0.009749999999999995,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.44999999999999996,0.31124999999999997,0.1,0.0,0.01874999999999998,0.0,0.0,0.0075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,0.44999999999999996,0.31315875,0.1,0.0,0.019387499999999974,0.0,0.0,0.005250000000000001,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2000000000000002,0.44999999999999996,0.31511999999999996,0.1,0.0,0.01979999999999998,0.0,0.0,0.0030000000000000027,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,0.44999999999999996,0.31711125,0.1,0.0,0.019987499999999978,0.0,0.0,0.0007500000000000111,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4000000000000001,0.44999999999999996,0.31911,0.1,0.0,0.019949999999999985,0.0,0.0,-0.0014999999999999875,0.0,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.44999999999999996,0.32109374999999996,0.1,0.0,0.019687499999999983,0.0,0.0,-0.0037499999999999756,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6,0.44999999999999996,0.32303999999999994,0.1,0.0,0.01919999999999998,0.0,0.0,-0.005999999999999978,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7000000000000002,0.44999999999999996,0.32492624999999997,0.1,0.0,0.01848749999999999,0.0,0.0,-0.008249999999999973,0.0,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,0.44999999999999996,0.32672999999999996,0.1,0.0,0.01754999999999999,0.0,0.0,-0.010499999999999968,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9000000000000001,0.44999999999999996,0.32842874999999994,0.1,0.0,0.0163875,0.0,0.0,-0.012749999999999963,0.0,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.44999999999999996,0.32999999999999996,0.1,0.0,0.015,0.0,0.0,2.7755575615628914e-17,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
