0.2506730311,-0.5206910803,0.4075277272,1.5707963268,0,0.1319217667,0.3506662398,-0.4,0.684129914,0.2346582389,-0.4,0.6688702851,0.118650238,-0.4,0.6536106561,0.3765123395,-0.5947820275,0,0.2625115819,-0.6099090645,0,0.1485108242,-0.6250361016,0,0.6981317008,0.2691574246,-1.9369628647,2.64E-16,0.1403295677,-1.9406865169,-0.6981317008,0.0013224533,-1.921053452,-0.6981317008,0.7008523878,-0.7292872585,-3.94E-17,0.7008523878,-0.7292872585,0.6981317008,0.7008523878,-0.7292872585
0.2525829144,-0.520583476,0.4075277272,1.5707963268,0,0.1328138532,0.3524947036,-0.4,0.684328421,0.2364729226,-0.4,0.6689643834,0.1204511417,-0.4,0.6536003458,0.3784882683,-0.5945621342,0,0.2645010506,-0.6097908638,0,0.1505138329,-0.6250195933,0,0.6981317008,0.2707465558,-1.9367602916,5.20E-19,0.1411597974,-1.9407353427,-0.6981317008,0.0012260945,-1.9210323719,-0.6981317008,0.7008523878,-0.7292872585,-1.49E-16,0.7008523878,-0.7292872585,0.6981317008,0.7008523878,-0.7292872585
0.2544913522,-0.5204745766,0.4075277272,1.5707963268,0,0.1337174642,0.3543209272,-0.4,0.6845293462,0.2382850908,-0.4,0.6690595258,0.1222492543,-0.4,0.6535897053,0.3804635026,-0.5943394351,0,0.2664900923,-0.6096711585,0,0.152516682,-0.625002882,0,0.6981317008,0.272352526,-1.9365512351,-2.22E-16,0.1419988438,-1.9407838052,-0.6981317008,0.001126647,-1.9210106058,-0.6981317008,0.7008523878,-0.7292872585,-1.49E-16,0.7008523878,-0.7292872585,0.6981317008,0.7008523878,-0.7292872585
0.2563983159,-0.5203643601,0.4075277272,1.5707963268,0,0.1346328124,0.3561448726,-0.4,0.6847327315,0.2400946979,-0.4,0.6691557279,0.1240445233,-0.4,0.6535787244,0.3824380256,-0.5941138794,0,0.2684786969,-0.6095499217,0,0.1545193682,-0.6249859641,0,0.6981317008,0.2739755677,-1.9363355053,2.03E-16,0.1428468319,-1.9408318822,-0.6981317008,0.0010240148,-1.9209881316,-0.6981317008,0.7008523878,-0.7292872585,-5.03E-17,0.7008523878,-0.7292872585,0.6981317008,0.7008523878,-0.7292872585
0.2583037762,-0.5202528044,0.4075277272,1.5707963268,0,0.1355601149,0.3579665006,-0.4,0.6849386196,0.2419016977,-0.4,0.669253006,0.1258368948,-0.4,0.6535673924,0.3844118197,-0.593885415,0,0.2704668539,-0.6094271255,0,0.1565218881,-0.6249688359,0,0.6981317008,0.2756159168,-1.9361129066,8.14E-17,0.1437038885,-1.9408795507,-0.6981317008,0.0009180984,-1.9209649265,-0.6981317008,0.7008523878,-0.7292872585,-9.40E-17,0.7008523878,-0.7292872585,0.6981317008,0.7008523878,-0.7292872585
0.260207703,-0.5201398867,0.4075277272,1.5707963268,0,0.1364995942,0.3597857714,-0.4,0.6851470541,0.2437060426,-0.4,0.6693513762,0.1276263138,-0.4,0.6535556984,0.3863848672,-0.5936539889,0,0.2724545528,-0.6093027414,0,0.1585242384,-0.624951494,0,0.6981317008,0.2772738121,-1.9358832369,-1.95E-17,0.1445701425,-1.9409267868,-0.6981317008,0.0008087951,-1.9209409668,-0.6981317008,0.7008523878,-0.7292872585,-1.32E-16,0.7008523878,-0.7292872585,0.6981317008,0.7008523878,-0.7292872585
0.2621100656,-0.5200255837,0.4075277272,1.5707963268,0,0.1374514778,0.3616026443,-0.4,0.6853580796,0.2455076841,-0.4,0.6694508553,0.1294127239,-0.4,0.653543631,0.3883571495,-0.5934195467,0,0.2744417825,-0.6091767405,0,0.1605264155,-0.6249339344,0,0.6981317008,0.2789494961,-1.9356462875,1.22E-16,0.1454457246,-1.9409735658,-0.6981317008,0.0006959982,-1.920916228,-0.6981317008,0.7008523878,-0.7292872585,-1.05E-16,0.7008523878,-0.7292872585,0.6981317008,0.7008523878,-0.7292872585
0.2640108324,-0.519909872,0.4075277272,1.5707963268,0,0.1384159988,0.3634170775,-0.4,0.6855717417,0.2473065723,-0.4,0.6695514601,0.1311960671,-0.4,0.6535311785,0.3903286477,-0.5931820329,0,0.2764285318,-0.6090490931,0,0.1625284159,-0.6249161534,0,0.6981317008,0.2806432142,-1.9354018431,7.27E-19,0.1463307675,-1.9410198621,-0.6981317008,0.0005795975,-1.9208906847,-0.6981317008,0.7008523878,-0.7292872585,-1.27E-16,0.7008523878,-0.7292872585,0.6981317008,0.7008523878,-0.7292872585
0.2659099711,-0.5197927272,0.4075277272,1.5707963268,0,0.1393933955,0.3652290288,-0.4,0.685788087,0.2491026566,-0.4,0.6696532078,0.1329762844,-0.4,0.6535183287,0.392299342,-0.5929413905,0,0.2784147889,-0.6089197687,0,0.1645302358,-0.624898147,0,0.6981317008,0.2823552152,-1.9351496812,-3.02E-16,0.1472254059,-1.941065649,-0.6981317008,0.0004594788,-1.9208643103,-0.6981317008,0.7008523878,-0.7292872585,5.35E-17,0.7008523878,-0.7292872585,0.6981317008,0.7008523878,-0.7292872585
0.2678074485,-0.5196741248,0.4075277272,1.5707963268,0,0.1403839119,0.3670384546,-0.4,0.6860071629,0.2508958848,-0.4,0.6697561159,0.134753315,-0.4,0.6535050689,0.3942692123,-0.5926975615,0,0.2804005419,-0.6087887364,0,0.1665318716,-0.6248799113,0,0.6981317008,0.2840857511,-1.9348895722,1.62E-16,0.1481297764,-1.9411108991,-0.6981317008,0.0003355238,-1.9208370776,-0.6981317008,0.7008523878,-0.7292872585,-8.85E-17,0.7008523878,-0.7292872585,0.6981317008,0.7008523878,-0.7292872585
