0.5428716587,-0.7397257526,0,0,0,0.5061454831,0.4,-0.327278557,0,0.354558599,-0.4,0,0.2688070439,-0.4,0,0.8518882908,-1.06,0,0.720402573,-1.06,0,0.5889168552,-1.06,0
0.5782751306,-0.7145466884,0,0,0,0.5934119457,0.4,-0.327278557,0,0.3661107103,-0.4,0,0.2688070439,-0.4,0,1.06,-0.7248528861,0,0.8112863314,-1.06,0,0.6725712673,-1.06,0
0.5988827967,-0.6982771426,0,0,0,0.6457718232,0.4,-0.3161210645,0,0.3741148479,-0.4,0,0.2756443641,-0.4,0,1.06,-0.6209456108,0,0.8333656126,-1.06,0,0.7274649202,-1.06,0
0.6255021639,-0.6753206923,0,0,0,0.7155849933,0.4,-0.2939339828,0,0.4,-0.3861695375,0,0.2939339828,-0.4,0,1.06,-0.5177558748,0,1.06,-0.7432445545,0,1.06,-0.7934170663,0
0.6510229073,-0.6510229073,0,0,0,0.7853981634,0.4,-0.286793563,0,0.4,-0.3741148479,0,0.3015911457,-0.4,0,1.06,-0.4812030651,0,1.06,-0.7146625176,0,1.06,-0.731452026,0
0.6753206923,-0.6255021639,0,0,0,0.8552113335,0.4,-0.2802046735,0,0.4,-0.3636266618,0,0.3097277465,-0.4,0,1.06,-0.4438648903,0,1.06,-0.8529511394,0,1.06,-0.6735032539,0
0.6982771426,-0.5988827967,0,0,0,0.9250245036,0.4,-0.2741994148,0,0.4,-0.354558599,0,0.3183041447,-0.4,0,1.06,-0.4059232582,0,1.06,-0.7802364469,0,0,0,0
0.7197804166,-0.5712944925,0,0,0,0.9948376736,0.4,-0.2688070439,0,0.4,-0.3468071759,0,0.327278557,-0.4,0,1.06,-0.3675630166,0,1.06,-0.7134170663,0,0,0,0
0.7397257526,-0.5428716587,0,0,0,1.0646508437,0.4,0,0,0,0,0,0,-0.4,0,0,0,0,1.06,-0.651452026,0,0,0,0
0.7580159788,-0.5137527685,0,0,0,1.1344640138,0.4,0,0,0,0,0,0,-0.4,0,0,0,0,1.06,-0.5935032539,0,0,0,0
