0.325000308,-0.6676000575,0,0,0,0,0.4,-0.4,0,0.325,-0.4,0,0.25,-0.4,0,0.44,-0.9352,0,0.325,-0.9352,0,0.21,-0.9352,0,0.9196620866,1.1518154461,-2.3036308922,1.73E-06,1.1679915347,-2.3359830694,-0.9196587853,1.15181594,-2.30363188,-0.6981334352,1.1679919516,-2.3359839032,-1.73E-06,1.1679919516,-2.3359839032,0.6981299664,1.1679919516,-2.3359839032
0.3489122878,-0.6654216607,0,0,0,0.0872664626,0.4,-0.3869266386,0,0.3258572831,-0.4,0,0.2505707953,-0.4,0,0.486911889,-0.9352,0,0.3723494987,-0.9352,0,0.2577871084,-0.9352,0,0.9124815095,1.1326873823,-2.2653747647,-0.0009395054,1.1722593957,-2.3445187914,-0.9142105181,1.1324267769,-2.2648535537,-0.7035738567,1.1197137147,-2.2394274294,-0.0009110137,1.1563880335,-2.3127760671,0.7022816057,1.19246484,-2.38492968
0.3734071908,-0.6632583232,0,0,0,0.1745329252,0.4,-0.3739527733,0,0.3284358329,-0.4,0,0.252278837,-0.4,0,0.5331623261,-0.9352,0,0.4199094345,-0.9352,0,0.3066565429,-0.9352,0,0.8981296972,1.107153455,-2.21430691,-0.0080542794,1.1698976529,-2.3397953058,-0.9124846065,1.104965617,-2.209931234,-0.7219367192,1.0640149187,-2.1280298375,-0.0076734334,1.1377521551,-2.2755043102,0.7104116656,1.2088388116,-2.4176776231
0.3983037002,-0.6611294824,0,0,0,0.2617993878,0.4,-0.3611771432,0,0.3327568396,-0.4,0,0.2551111261,-0.4,0,0.5783993174,-0.9352,0,0.4673178474,-0.9352,0,0.3562363774,-0.9352,0,0.8755219513,1.0759462229,-2.1518924457,-0.0238345569,1.1620150363,-2.3240300727,-0.9167270871,1.0695683395,-2.1391366789,-0.7521833067,1.0016747146,-2.0033494292,-0.022178379,1.1128156198,-2.2256312397,0.7190718387,1.2172080545,-2.4344161091
0.4234241367,-0.659049564,0,0,0,0.3490658504,0.4,-0.3486969785,0,0.3388594398,-0.4,0,0.2590461069,-0.4,0,0.6222785822,-0.9352,0,0.5142139308,-0.9352,0,0.4061492794,-0.9352,0,0.8443033008,1.0398404514,-2.0796809027,-0.050056082,1.1498822272,-2.2997644544,-0.928347672,1.0265636068,-2.0531272135,-0.7929460266,0.9331974415,-1.8663948829,-0.0455161956,1.0824253188,-2.1648506375,0.7245207108,1.2180419957,-2.4360839915
0.4485974871,-0.6570344477,0,0,0,0.436332313,0.4,-0.3366072607,0,0.3468071759,-0.4,0,0.2640538319,-0.4,0,0.6644661728,-0.9352,0,0.5602407773,-0.9352,0,0.4560153818,-0.9352,0,0.8046586073,0.9995533492,-1.9991066984,-0.0878201666,1.134814352,-2.2696287041,-0.9479527037,0.9763203583,-1.9526407167,-0.8428277786,0.8587776156,-1.7175552312,-0.078081479,1.0474834964,-2.0949669929,0.7233326718,1.2121894263,-2.4243788527
0.4736560968,-0.6551002302,0,0,0,0.5235987756,0.4,-0.325,0,0.3566987298,-0.4,0,0.2700961894,-0.4,0,0.7046410162,-0.9352,0,0.6050480947,-0.9352,0,0.5054551733,-0.9352,0,0.7570995492,0.9557112639,-1.9114225279,-1.38E-01,1.1181131195,-2.236226239,-0.9755389014,0.9191308936,-1.8382617873,-0.9005363231,0.7782055931,-1.5564111862,-1.20E-01,1.0088761128,-2.0177522256,0.7129040457,1.200771983,-2.401543966
0.5305665372,-0.6196210103,0,0,0,0.6108652382,0.4,-0.3139635345,0,0.3686852875,-0.4,0,0.2771271934,-0.4,0,0.9352,-0.733362581,0,0.6482948723,-0.9352,0,0.5540923872,-0.9352,0,0.8938181372,0.927930647,-1.855861294,0.0362946707,1.1488001156,-2.2976002312,-0.8390043408,0.9371598353,-1.8743196707,-0.1268593028,0.7492146677,-1.4984293355,-0.3440517164,0.881807718,-1.7636154359,0.4467656417,1.1303378254,-2.2606756508
0.5490839621,-0.6109188881,0,0,0,0.6981317008,0.4,-0.3035818585,0,0.3829988802,-0.4,0,0.2850933335,-0.4,0,0.9352,-0.6915343534,0,0.689651976,-0.9352,0,0.601556865,-0.9352,0,0.8285816141,0.9133442248,-1.8266884496,-0.0467749319,1.1646343633,-2.3292687265,-0.895905308,0.9017998762,-1.8035997524,-0.167815181,0.8633611421,-1.7267222843,-0.3848474033,0.8028347069,-1.6056694138,0.4277921002,1.0875974434,-2.1751948868
0.5675713017,-0.6019700634,0,0,0,0.7853981634,0.4,-0.2939339828,0,0.4,-0.4,0,0.2939339828,-0.4,0,0.9352,-0.6474873734,0,0.7288046533,-0.9352,0,0.6474873734,-0.9352,0,0.7616922174,0.898635068,-1.797270136,-0.141046989,1.1845166847,-2.3690333693,-0.9535804152,0.8651146114,-1.7302292229,-0.1892654858,0.9624001999,-1.9248003997,-0.4380664737,0.714066411,-1.428132822,0.3909632284,1.0392335633,-2.0784671266
