0.3250001948,-0.709999802,0.1,0,0,0,0.4,-0.4,0.1,0.325,-0.4,0.1,0.25,-0.4,0.1,0.44,-1.02,0.1,0.325,-1.02,0.1,0.21,-1.02,0.1
0.3304373708,-0.7095634628,0.1,0,0,0.0174532925,0.4,-0.397382139,0.1,0.3250342703,-0.4,0.1,0.2500228457,-0.4,0.1,0.4508739283,-1.02,0.1,0.3358564106,-1.02,0.1,0.2208388929,-1.02,0.1
0.335931894,-0.7091272961,0.1,0,0,0.034906585,0.4,-0.3947650755,0.1,0.3251370918,-0.4,0.1,0.2500913759,-0.4,0.1,0.4618580664,-1.02,0.1,0.3467879689,-1.02,0.1,0.2317178713,-1.02,0.1
0.3414859637,-0.7086914526,0.1,0,0,0.0523598776,0.4,-0.3921496066,0.1,0.3253084957,-0.4,0.1,0.2502055698,-0.4,0.1,0.4729591387,-1.02,0.1,0.3578013189,-1.02,0.1,0.2426434991,-1.02,0.1
0.3471035943,-0.7082555535,0.1,0,0,0.0698131701,0.4,-0.3895365289,0.1,0.3255485348,-0.4,0.1,0.2503653925,-0.4,0.1,0.4841839765,-1.02,0.1,0.3689031582,-1.02,0.1,0.2536223399,-1.02,0.1
0.3527885187,-0.7078211811,0.1,0,0,0.0872664626,0.4,-0.3869266386,0.1,0.3258572831,-0.4,0.1,0.2505707953,-0.4,0.1,0.4955395358,-1.02,0.1,0.3801002545,-1.02,0.1,0.2646609732,-1.02,0.1
0.3585429009,-0.7073868115,0.1,0,0,0.1047197551,0.4,-0.3843207305,0.1,0.3262348367,-0.4,0.1,0.2508217157,-0.4,0.1,0.5070329147,-1.02,0.1,0.3913994625,-1.02,0.1,0.2757660104,-1.02,0.1
0.3643701435,-0.7069532473,0.1,0,0,0.1221730476,0.4,-0.3817195985,0.1,0.3266813142,-0.4,0.1,0.2511180773,-0.4,0.1,0.5186713719,-1.02,0.1,0.4028077419,-1.02,0.1,0.286944112,-1.02,0.1
0.37027563,-0.7065204535,0.1,0,0,0.1396263402,0.4,-0.3791240349,0.1,0.3271968576,-0.4,0.1,0.2514597897,-0.4,0.1,0.530462346,-1.02,0.1,0.4143321751,-1.02,0.1,0.2982020043,-1.02,0.1
0.3762609476,-0.7060892725,0.1,0,0,0.1570796327,0.4,-0.3765348302,0.1,0.3277816333,-0.4,0.1,0.2518467489,-0.4,0.1,0.5424134758,-1.02,0.1,0.4259799863,-1.02,0.1,0.3095464969,-1.02,0.1
0.3823314182,-0.7056586208,0.1,0,0,0.1745329252,0.4,-0.3739527733,0.1,0.3284358329,-0.4,0.1,0.252278837,-0.4,0.1,0.5545326213,-1.02,0.1,0.437758561,-1.02,0.1,0.3209845006,-1.02,0.1
0.3884904023,-0.7052302403,0.1,0,0,0.1919862177,0.4,-0.3713786507,0.1,0.3291596746,-0.4,0.1,0.2527559225,-0.4,0.1,0.5668278862,-1.02,0.1,0.4496754663,-1.02,0.1,0.3325230464,-1.02,0.1
0.394740632,-0.7048023506,0.1,0,0,0.2094395102,0.4,-0.3688132464,0.1,0.3299534045,-0.4,0.1,0.2532778599,-0.4,0.1,0.5793076411,-1.02,0.1,0.4617384727,-1.02,0.1,0.3441693043,-1.02,0.1
0.4010880432,-0.7043760461,0.1,0,0,0.2268928028,0.4,-0.3662573418,0.1,0.3308172984,-0.4,0.1,0.2538444903,-0.4,0.1,0.5919805493,-1.02,0.1,0.4739555769,-1.02,0.1,0.3559306045,-1.02,0.1
0.4075347289,-0.7039517524,0.1,0,0,0.2443460953,0.4,-0.3637117157,0.1,0.3317516633,-0.4,0.1,0.2544556411,-0.4,0.1,0.6048555924,-1.02,0.1,0.486335025,-1.02,0.1,0.3678144576,-1.02,0.1
0.4140870703,-0.7035292946,0.1,0,0,0.2617993878,0.4,-0.3611771432,0.1,0.3327568396,-0.4,0.1,0.2551111261,-0.4,0.1,0.6179420996,-1.02,0.1,0.4988853389,-1.02,0.1,0.3798285781,-1.02,0.1
0.4207486643,-0.7031092064,0.1,0,0,0.2792526803,0.4,-0.3586543966,0.1,0.3338332033,-0.4,0.1,0.2558107456,-0.4,0.1,0.6312497776,-1.02,0.1,0.5116153425,-1.02,0.1,0.3919809073,-1.02,0.1
0.4275222652,-0.7026909635,0.1,0,0,0.2967059728,0.4,-0.3561442443,0.1,0.3349811683,-0.4,0.1,0.2565542866,-0.4,0.1,0.6447887428,-1.02,0.1,0.5245341908,-1.02,0.1,0.4042796389,-1.02,0.1
0.4344159194,-0.7022737167,0.1,0,0,0.3141592654,0.4,-0.3536474508,0.1,0.3362011894,-0.4,0.1,0.2573415226,-0.4,0.1,0.6585695568,-1.02,0.1,0.537651401,-1.02,0.1,0.4167332453,-1.02,0.1
0.441432906,-0.7018610945,0.1,0,0,0.3316125579,0.4,-0.3511647768,0.1,0.3374937647,-0.4,0.1,0.2581722137,-0.4,0.1,0.6726032633,-1.02,0.1,0.550976885,-1.02,0.1,0.4293505067,-1.02,0.1
0.448577478,-0.7014493909,0.1,0,0,0.3490658504,0.4,-0.3486969785,0.1,0.3388594398,-0.4,0.1,0.2590461069,-0.4,0.1,0.6869014289,-1.02,0.1,0.5645209851,-1.02,0.1,0.4421405412,-1.02,0.1
0.4558572432,-0.7010409799,0.1,0,0,0.3665191429,0.4,-0.3462448076,0.1,0.3402988105,-0.4,0.1,0.259962936,-0.4,0.1,0.7014761865,-1.02,0.1,0.5782945123,-1.02,0.1,0.455112838,-1.02,0.1
0.4632767918,-0.7006349416,0.1,0,0,0.3839724354,0.4,-0.343809011,0.1,0.3418125275,-0.4,0.1,0.2609224218,-0.4,0.1,0.7163402829,-1.02,0.1,0.5923087875,-1.02,0.1,0.4682772921,-1.02,0.1
0.4708417153,-0.7002318045,0.1,0,0,0.401425728,0.4,-0.3413903307,0.1,0.3434013003,-0.4,0.1,0.261924272,-0.4,0.1,0.7315071297,-1.02,0.1,0.6065756863,-1.02,0.1,0.4816442429,-1.02,0.1
0.4785601694,-0.6998314722,0.1,0,0,0.4188790205,0.4,-0.3389895035,0.1,0.3450659022,-0.4,0.1,0.2629681814,-0.4,0.1,0.7469908592,-1.02,0.1,0.6211076871,-1.02,0.1,0.4952245151,-1.02,0.1
0.4864356774,-0.699434181,0.1,0,0,0.436332313,0.4,-0.3366072607,0.1,0.3468071759,-0.4,0.1,0.2640538319,-0.4,0.1,0.7628063846,-1.02,0.1,0.6359179239,-1.02,0.1,0.5090294632,-1.02,0.1
0.494477966,-0.6990404431,0.1,0,0,0.4537856055,0.4,-0.334244328,0.1,0.3486260386,-0.4,0.1,0.2651808931,-0.4,0.1,0.7789694667,-1.02,0.1,0.6510202435,-1.02,0.1,0.5230710203,-1.02,0.1
0.5026938427,-0.6986505849,0.1,0,0,0.471238898,0.4,-0.331901425,0.1,0.3505234892,-0.4,0.1,0.2663490214,-0.4,0.1,0.7954967852,-1.02,0.1,0.6664292679,-1.02,0.1,0.5373617506,-1.02,0.1
0.5110898974,-0.6982632311,0.1,0,0,0.4886921906,0.4,-0.3295792656,0.1,0.3525006149,-0.4,0.1,0.2675578611,-0.4,0.1,0.8124060183,-1.02,0.1,0.6821604625,-1.02,0.1,0.5519149067,-1.02,0.1
0.5196764408,-0.6978799099,0.1,0,0,0.5061454831,0.4,-0.327278557,0.1,0.354558599,-0.4,0.1,0.2688070439,-0.4,0.1,0.8297159287,-1.02,0.1,0.6982302109,-1.02,0.1,0.5667444931,-1.02,0.1
0.5284606634,-0.6975006576,0.1,0,0,0.5235987756,0.4,-0.325,0.1,0.3566987298,-0.4,0.1,0.2700961894,-0.4,0.1,0.8474464586,-1.02,0.1,0.7146558967,-1.02,0.1,0.5818653348,-1.02,0.1
0.5374530267,-0.697123441,0.1,0,0,0.5410520681,0.4,-0.3227442888,0.1,0.3589224097,-0.4,0.1,0.2714249049,-0.4,0.1,0.8656188342,-1.02,0.1,0.7314559935,-1.02,0.1,0.5972931528,-1.02,0.1
0.5466617838,-0.6967520417,0.1,0,0,0.5585053606,0.4,-0.3205121104,0.1,0.3612311658,-0.4,0.1,0.2727927856,-0.4,0.1,0.8842556804,-1.02,0.1,0.748650164,-1.02,0.1,0.6130446476,-1.02,0.1
0.5858675562,-0.7422209669,0.1,0,0,0.5759586532,0.4,-0.3183041447,0.1,0.3636266618,-0.4,0.1,0.2741994148,-0.4,0.1,0.9033811482,-1.02,0.1,0.7662593696,-1.02,0.1,0.6291375909,-1.02,0.1
0.5932376164,-0.7367294859,0.1,0,0,0.5934119457,0.4,-0.3161210645,0.1,0.3661107103,-0.4,0.1,0.2756443641,-0.4,0.1,0.9230210548,-1.02,0.1,0.7843059907,-1.02,0.1,0.6455909266,-1.02,0.1
0.6005488145,-0.7311354339,0.1,0,0,0.6108652382,0.4,-0.3139635345,0.1,0.3686852875,-0.4,0.1,0.2771271934,-0.4,0.1,0.9432030389,-1.02,0.1,0.8028139612,-1.02,0.1,0.6624248835,-1.02,0.1
0.6077989235,-0.7254405148,0.1,0,0,0.6283185307,0.4,-0.3118322122,0.1,0.3713525492,-0.4,0.1,0.2786474508,-0.4,0.1,0.9639567339,-1.02,0.1,0.8218089165,-1.02,0.1,0.6796610991,-1.02,0.1
0.6149857349,-0.7196464633,0.1,0,0,0.6457718232,0.4,-0.3097277465,0.1,0.3741148479,-0.4,0.1,0.2802046735,-0.4,0.1,0.9753693747,-1.02,0.1,0.8413183589,-1.02,0.1,0.6973227582,-1.02,0.1
0.6221070596,-0.7137550445,0.1,0,0,0.6632251158,0.4,-0.3076507787,0.1,0.3769747531,-0.4,0.1,0.281798387,-0.4,0.1,0.9720282077,-1.02,0.1,0.8613718415,-1.02,0.1,0.7154347468,-1.02,0.1
0.6291607283,-0.7077680528,0.1,0,0,0.6806784083,0.4,-0.3056019413,0.1,0.3799350732,-0.4,0.1,0.2834281058,-0.4,0.1,1.02,-0.9790094613,0.1,0.8820011738,-1.02,0.1,0.7340238237,-1.02,0.1
0.6361445924,-0.701687312,0.1,0,0,0.6981317008,0.4,-0.3035818585,0.1,0.3829988802,-0.4,0.1,0.2850933335,-0.4,0.1,1.02,-0.9758486749,0.1,0.9032406516,-1.02,0.1,0.7531188133,-1.02,0.1
0.6430565247,-0.6955146743,0.1,0,0,0.7155849933,0.4,-0.3015911457,0.1,0.3861695375,-0.4,0.1,0.286793563,-0.4,0.1,1.02,-0.9538494347,0.1,0.9251273149,-1.02,0.1,0.7727508207,-1.02,0.1
0.6498944195,-0.68925202,0.1,0,0,0.7330382858,0.4,-0.299630409,0.1,0.3894507309,-0.4,0.1,0.2885282762,-0.4,0.1,1.02,-0.9284311062,0.1,0.9477012384,-1.02,0.1,0.7929534745,-1.02,0.1
0.6566561941,-0.6829012567,0.1,0,0,0.7504915784,0.4,-0.297700246,0.1,0.3928465043,-0.4,0.1,0.2902969448,-0.4,0.1,1.02,-0.9039176788,0.1,0.9648957545,-1.02,0.1,0.8137631997,-1.02,0.1
0.6633397887,-0.6764643189,0.1,0,0,0.7679448709,0.4,-0.2958012444,0.1,0.3963612993,-0.4,0.1,0.2920990299,-0.4,0.1,1.02,-0.8802477774,0.1,0.9651261187,-1.02,0.1,0.8352195267,-1.02,0.1
0.6699431675,-0.6699431675,0.1,0,0,0.7853981634,0.4,-0.2939339828,0.1,0.4,-0.4,0.1,0.2939339828,-0.4,0.1,1.02,-0.8573654403,0.1,0.965838687,-1.02,0.1,0.8573654403,-1.02,0.1
0.6764643189,-0.6633397887,0.1,0,0,0.8028514559,0.4,-0.2920990299,0.1,0.4,-0.3963612993,0.1,0.2958012444,-0.4,0.1,1.02,-0.8352195267,0.1,1.02,-0.9651261187,0.1,0.8802477774,-1.02,0.1
0.6829012567,-0.6566561941,0.1,0,0,0.8203047484,0.4,-0.2902969448,0.1,0.4,-0.3928465043,0.1,0.297700246,-0.4,0.1,1.02,-0.8137631997,0.1,1.02,-0.9648957545,0.1,0.9039176788,-1.02,0.1
0.68925202,-0.6498944195,0.1,0,0,0.837758041,0.4,-0.2885282762,0.1,0.4,-0.3894507309,0.1,0.299630409,-0.4,0.1,1.02,-0.7929534745,0.1,1.02,-0.9477012384,0.1,0.9284311062,-1.02,0.1
0.6955146743,-0.6430565247,0.1,0,0,0.8552113335,0.4,-0.286793563,0.1,0.4,-0.3861695375,0.1,0.3015911457,-0.4,0.1,1.02,-0.7727508207,0.1,1.02,-0.9251273149,0.1,0.9538494347,-1.02,0.1
0.701687312,-0.6361445924,0.1,0,0,0.872664626,0.4,-0.2850933335,0.1,0.4,-0.3829988802,0.1,0.3035818585,-0.4,0.1,1.02,-0.7531188133,0.1,1.02,-0.9032406516,0.1,0.9758486749,-1.02,0.1
0.7077680528,-0.6291607283,0.1,0,0,0.8901179185,0.4,-0.2834281058,0.1,0.4,-0.3799350732,0.1,0.3056019413,-0.4,0.1,1.02,-0.7340238237,0.1,1.02,-0.8820011738,0.1,0.9790094613,-1.02,0.1
0.7137550445,-0.6221070596,0.1,0,0,0.907571211,0.4,-0.281798387,0.1,0.4,-0.3769747531,0.1,0.3076507787,-0.4,0.1,1.02,-0.7154347468,0.1,1.02,-0.8613718415,0.1,0.9825203282,-1.02,0.1
0.7196464633,-0.6149857349,0.1,0,0,0.9250245036,0.4,-0.2802046735,0.1,0.4,-0.3741148479,0.1,0.3097277465,-0.4,0.1,1.02,-0.6973227582,0.1,1.02,-0.8413183589,0.1,1.02,-0.9753693747,0.1
0.7254405148,-0.6077989235,0.1,0,0,0.9424777961,0.4,-0.2786474508,0.1,0.4,-0.3713525492,0.1,0.3118322122,-0.4,0.1,1.02,-0.6796610991,0.1,1.02,-0.8218089165,0.1,1.02,-0.9639567339,0.1
0.7311354339,-0.6005488145,0.1,0,0,0.9599310886,0.4,-0.2771271934,0.1,0.4,-0.3686852875,0.1,0.3139635345,-0.4,0.1,1.02,-0.6624248835,0.1,1.02,-0.8028139612,0.1,1.02,-0.9432030389,0.1
0.7367294859,-0.5932376164,0.1,0,0,0.9773843811,0.4,-0.2756443641,0.1,0.4,-0.3661107103,0.1,0.3161210645,-0.4,0.1,1.02,-0.6455909266,0.1,1.02,-0.7843059907,0.1,1.02,-0.9230210548,0.1
0.7422209669,-0.5858675562,0.1,0,0,0.9948376736,0.4,-0.2741994148,0.1,0.4,-0.3636266618,0.1,0.3183041447,-0.4,0.1,1.02,-0.6291375909,0.1,1.02,-0.7662593696,0.1,1.02,-0.9033811482,0.1
0.6967516421,-0.5466625799,0.1,0,0,1.0122909662,0.4,-0.2727927856,0.1,0.4,-0.3612311658,0.1,0.3205121104,-0.4,0.1,1.02,-0.6130446476,0.1,1.02,-0.748650164,0.1,1.02,-0.8842556804,0.1
0.6971241228,-0.5374520874,0.1,0,0,1.0297442587,0.4,-0.2714249049,0.1,0.4,-0.3589224097,0.1,0.3227442888,-0.4,0.1,1.02,-0.5972931528,0.1,1.02,-0.7314559935,0.1,1.02,-0.8656188342,0.1
0.6974997543,-0.528459745,0.1,0,0,1.0471975512,0.4,-0.2700961894,0.1,0.4,-0.3566987298,0.1,0.325,-0.4,0.1,1.02,-0.5818653348,0.1,1.02,-0.7146558967,0.1,1.02,-0.8474464586,0.1
0.6978797692,-0.5196754586,0.1,0,0,1.0646508437,0.4,-0.2688070439,0.1,0.4,-0.354558599,0.1,0.327278557,-0.4,0.1,1.02,-0.5667444931,0.1,1.02,-0.6982302109,0.1,1.02,-0.8297159287,0.1
0.6982636943,-0.5110899087,0.1,0,0,1.0821041362,0.4,-0.2675578611,0.1,0.4,-0.3525006149,0.1,0.3295792656,-0.4,0.1,1.02,-0.5519149067,0.1,1.02,-0.6821604625,0.1,1.02,-0.8124060183,0.1
0.6986503182,-0.5026936337,0.1,0,0,1.0995574288,0.4,-0.2663490214,0.1,0.4,-0.3505234892,0.1,0.331901425,-0.4,0.1,1.02,-0.5373617506,0.1,1.02,-0.6664292679,0.1,1.02,-0.7954967852,0.1
0.6990411085,-0.4944778943,0.1,0,0,1.1170107213,0.4,-0.2651808931,0.1,0.4,-0.3486260386,0.1,0.334244328,-0.4,0.1,1.02,-0.5230710203,0.1,1.02,-0.6510202435,0.1,1.02,-0.7789694667,0.1
0.6994349104,-0.4864361516,0.1,0,0,1.1344640138,0.4,-0.2640538319,0.1,0.4,-0.3468071759,0.1,0.3366072607,-0.4,0.1,1.02,-0.5090294632,0.1,1.02,-0.6359179239,0.1,1.02,-0.7628063846,0.1
0.6998315197,-0.4785600171,0.1,0,0,1.1519173063,0.4,-0.2629681814,0.1,0.4,-0.3450659022,0.1,0.3389895035,-0.4,0.1,1.02,-0.4952245151,0.1,1.02,-0.6211076871,0.1,1.02,-0.7469908592,0.1
0.7002321118,-0.4708415601,0.1,0,0,1.1693705988,0.4,-0.261924272,0.1,0.4,-0.3434013003,0.1,0.3413903307,-0.4,0.1,1.02,-0.4816442429,0.1,1.02,-0.6065756863,0.1,1.02,-0.7315071297,0.1
0.7006344283,-0.4632773373,0.1,0,0,1.1868238914,0.4,-0.2609224218,0.1,0.4,-0.3418125275,0.1,0.343809011,-0.4,0.1,1.02,-0.4682772921,0.1,1.02,-0.5923087875,0.1,1.02,-0.7163402829,0.1
