0.0,0.0,-0.3,-0.1,0.0,0.0,0.0,-0.006001193838298842,0.0,-0.006025554329835056
0.009999999999999998,-2.0785150646403322e-07,-0.3,-0.0999665533909447,-3.234948274771577e-05,0.0,0.010064110488240722,-0.00046870271124431224,0.0,2.01884765197798
0.03,-2.109162200599403e-07,-0.3,-0.09909151855660991,6.89262855684886e-05,0.0,0.09093852765395664,0.01059627954286475,0.0,6.068594064593613
0.039999999999999994,7.627829038317438e-07,-0.3,-0.09792935189543607,0.00010127576831620441,0.0,0.1364299727212715,-0.004126382993321584,0.0,3.0296949488693654
0.06,0.0,-0.3,-0.095,-0.0002757051422739544,0.0,0.13624588938417384,-0.03357170806569428,0.0,-3.0481032825791274
0.07999999999999999,-9.377652493629533e-06,-0.3,-0.09279907944121782,-0.0005195205088395791,0.0,0.0881273378747691,0.009190171409131788,0.0,-1.763751868361349
0.09999999999999999,-1.5079236423606352e-05,-0.3,-0.09130365962978021,9.190171409131746e-05,0.0,0.06569581464971991,0.051952050883957886,0.0,-0.47940045414356947
0.12,0.0,-0.3,-0.09,0.0015585615265187372,0.0,0.06895131970902636,0.09471393035878402,0.0,0.8049509600742106
0.14,4.033628451928213e-05,-0.3,-0.08848168678086667,0.0019861803212669975,0.0,0.08179483385120408,-0.05195205088395803,0.0,0.4794004541435603
0.16,5.989174868498101e-05,-0.3,-0.08677161338007593,-0.0005195205088395806,0.0,0.08812733787476879,-0.19861803212669987,0.0,0.15384994821291043
0.18,0.0,-0.3,-0.085,-0.005958540963800995,0.0,0.08794883177972049,-0.34528401336944187,0.0,-0.17170055771774062
0.2,-0.00015196748558349895,-0.3,-0.08327417343531548,-0.007425200776228412,0.0,0.08469332672041405,0.1986180321267002,0.0,-0.153849948212903
0.22,-0.00022448775831631772,-0.3,-0.08160988684991613,0.001986180321267003,0.0,0.08179483385120437,0.7425200776228416,0.0,-0.13599933870806538
0.24,0.0,-0.3,-0.08,0.022275602328685244,0.0,0.07925335317209146,1.2864221231189827,0.0,-0.11814872920322754
0.26,0.0006938366954294518,-0.3,-0.07843235773578025,0.04666007842585734,0.0,0.07782112058081321,1.1520254865982253,0.0,-0.025074529924598507
0.27999999999999997,0.0018484835854981907,-0.3,-0.07687474528353033,0.06835662179261424,0.0,0.07825037197510752,1.0176288500774684,0.0,0.06799966935403028
0.3,0.003410182015597921,-0.3,-0.0752899329635388,0.08736523242895607,0.0,0.08054110735497441,0.8832322135567111,0.0,0.16107386863265927
0.31999999999999995,0.005325173331120329,-0.3,-0.0736406910960942,0.10368591033488267,0.0,0.08469332672041388,0.7488355770359542,0.0,0.2541480679112881
0.33999999999999997,0.007539698877457125,-0.3,-0.07188979000148508,0.11731865551039419,0.0,0.09070703007142594,0.6144389405151969,0.0,0.3472222671899171
0.36,0.010000000000000002,-0.3,-0.07,0.1282634679554906,0.0,0.09858221740801061,0.48004230399443887,0.0,0.4402964664685456
0.38,0.012658610892440905,-0.3,-0.06794975253355315,0.13746427491520946,0.0,0.10596972048632106,0.4400383919774459,0.0,0.2984538413624981
0.39999999999999997,0.015493237141672778,-0.3,-0.0657801235305613,0.14586500363458843,0.0,0.11052037106251054,0.40003447996045294,0.0,0.15661121625645097
0.42,0.018487877182888843,-0.3,-0.06354785004106688,0.15346565411362756,0.0,0.11223416913657909,0.36003056794346,0.0,0.01476859115040341
0.43999999999999995,0.021626529451282277,-0.3,-0.06130966911511229,0.16026622635232682,0.0,0.11111111470852668,0.32002665592646706,0.0,-0.12707403395564365
0.45999999999999996,0.02489319238204631,-0.3,-0.059122317802739945,0.16626672035068624,0.0,0.10715120777835332,0.28002274390947407,0.0,-0.26891665906169127
0.48,0.028271864410374138,-0.3,-0.057042533153992284,0.1714671361087058,0.0,0.10035444834605903,0.24001883189248108,0.0,-0.41075928416773877
0.5,0.03174654397145895,-0.3,-0.055127052218911725,0.1758674736263855,0.0,0.09072083641164376,0.20001491987548808,0.0,-0.5526019092737863
0.52,0.03530122950049396,-0.3,-0.05343261204754068,0.1794677329037253,0.0,0.07825037197510756,0.16001100785849504,0.0,-0.6944445343798338
0.5399999999999999,0.03891991943267235,-0.3,-0.05201594968992156,0.18226791394072528,0.0,0.06294305503645048,0.12000709584150226,0.0,-0.8362871594858805
0.5599999999999999,0.04258661220318736,-0.3,-0.0509338021960968,0.1842680167373854,0.0,0.04479888559567238,0.08000318382450927,0.0,-0.9781297845919281
0.58,0.04628530624723218,-0.3,-0.0502429066161088,0.18546804129370564,0.0,0.023817863652773302,0.03999927180751628,0.0,-1.1199724096979755
0.6,0.05,-0.3,-0.05,0.18586798760968615,0.0,-1.0792246633809983e-08,-4.640209475918293e-06,0.0,-1.2618150348040227
