0.2506730311,-0.5206910803,0.42,1.5707963268,0,0.1319217667,0.3506662398,-0.4,0.7135106642,0.2346582389,-0.4,0.6982510352,0.118650238,-0.4,0.6829914063,0.3765123395,-0.5947820275,0,0.2625115819,-0.6099090645,0,0.1485108242,-0.6250361016,0,0.6981317008,0.3225330141,-1.9218286158,2.46E-16,0.2088040612,-1.9363996093,-0.6981317008,0.0840901213,-1.9305262286,-0.6981317008,0.7439363497,-0.8443715907,-4.02E-17,0.7439363497,-0.8443715907,0.6981317008,0.7439363497,-0.8443715907
0.2706504749,-0.5194934329,0.42,1.5707963268,0,0.141894834,0.369747761,-0.4,0.7157217538,0.2535802553,-0.4,0.699293443,0.1374127495,-0.4,0.6828651321,0.397222427,-0.5923257124,0,0.2833781991,-0.6085889156,0,0.1695339712,-0.6248521188,0,0.6981317008,0.3378994898,-1.918035224,-6.71E-17,0.216962684,-1.9360536024,-0.6981317008,0.0830223434,-1.9303923899,-0.6981317008,0.7439363497,-0.8443715907,-1.82E-16,0.7439363497,-0.8443715907,0.6981317008,0.7439363497,-0.8443715907
0.2904342736,-0.5181275006,0.42,1.5707963268,0,0.1533906521,0.3885374496,-0.4,0.7182486387,0.2721711583,-0.4,0.700469051,0.1558048671,-0.4,0.6826894633,0.4178351105,-0.5894999515,0,0.3041853597,-0.6070707838,0,0.1905356089,-0.6246416161,0,0.6981317008,0.3550818548,-1.913184088,-8.45E-17,0.22610073,-1.9355487429,-0.6981317008,0.0815360478,-1.9302038804,-0.6981317008,0.7439363497,-0.8443715907,-2.44E-17,0.7439363497,-0.8443715907,0.6981317008,0.7439363497,-0.8443715907
0.3099764472,-0.5165593221,0.42,1.5707963268,0,0.1667557118,0.4,-0.2985933329,0.51,0.2903573237,-0.4,0.7018010762,0.1737396565,-0.4,0.682444416,0.4383197744,-0.5862227296,0,0.324915002,-0.6053108831,0,0.2115102297,-0.6243990366,0,-0.872664626,-0.9670678275,-1.6978506163,2.60E-16,0.2363718253,-1.9348299443,-0.6981317008,7.95E-02,-1.9299364183,-0.6981317008,0.7439363497,-0.8443715907,-1.35E-16,0.7439363497,-0.8443715907,0.6981317008,0.7439363497,-0.8443715907
0.3292135353,-0.5147468879,0.42,1.5707963268,0,0.1824375626,0.4,-0.2983124312,0.51,0.3080440048,-0.4,0.7033166794,0.1911033007,-0.4,0.6821004526,0.4586334881,-0.5823891513,0,0.345541985,-0.6032532816,0,0.232450482,-0.6241174119,0,-0.872664626,-1.0977141294,-1.5847521057,-6.44E-17,0.2479486601,-1.9338226049,-0.6981317008,0.0765455373,-1.9295521463,-0.6981317008,0.7439363497,-0.8443715907,-1.35E-16,0.7439363497,-0.8443715907,0.6981317008,0.7439363497,-0.8443715907
0.3480608033,-0.5126386236,0.42,1.5707963268,0,0.2010176227,0.4,-0.2979450105,0.51,0.3251084655,-0.4,0.7050466645,0.2077452277,-0.4,0.6816131499,0.4787151427,-0.5778647196,0,0.3660307942,-0.6008263746,0,0.2533464457,-0.6237880297,0,-0.872664626,-1.189015818,-1.5352363982,7.87E-18,0.2610160341,-1.9324265614,-0.6981317008,0.0724087042,-1.9289900587,-0.6981317008,0.7439363497,-0.8443715907,-1.45E-16,0.7439363497,-0.8443715907,0.6981317008,0.7439363497,-0.8443715907
0.3664043517,-0.510172379,0.42,1.5707963268,0,0.2232527231,0.4,-0.2974550862,0.51,0.3413911125,-0.4,0.707023829,0.2234644617,-0.4,0.6809145398,0.498476584,-0.5724774787,0,0.3863306025,-0.5979387993,0,0.2741846211,-0.6234001198,0,-0.872664626,-1.2745083779,-1.4806301264,4.36E-17,0.2757525094,-1.9305101546,-0.6981317008,0.0664655425,-1.9281481015,-0.6981317008,0.7439363497,-0.8443715907,-2.97E-17,0.7439363497,-0.8443715907,0.6981317008,0.7439363497,-0.8443715907
0.3840908536,-0.5072761237,0.42,1.5707963268,0,0.2501235179,0.4,-0.2967882416,0.51,0.3566846472,-0.4,0.7092784264,0.237991125,-0.4,0.6798989743,0.5177893942,-0.5660102726,0,0.4063679808,-0.5944754907,0,0.2949465674,-0.6229407087,0,-0.872664626,-1.3516080496,-1.4246529684,-1.13E-16,0.2922903129,-1.9279080419,-0.6981317008,0.0578004055,-1.9268483026,-0.6981317008,0.7439363497,-0.8443715907,-2.72E-16,0.7439363497,-0.8443715907,0.6981317008,0.7439363497,-0.8443715907
0.4009154996,-0.503872854,0.42,1.5707963268,0,0.2828807413,0.4,-0.2958610324,0.51,0.3707221681,-0.4,0.7118278823,0.2509623554,-0.4,0.678400158,0.5364659385,-0.558196684,0,0.4260365741,-0.5902958348,0,0.3156072097,-0.6223949856,0,-0.872664626,-1.4170891422,-1.3721336311,-9.35E-17,0.3106364187,-1.9244321355,-0.6981317008,0.0449586267,-1.9247660518,-0.6981317008,0.7439363497,-0.8443715907,-2.50E-16,0.7439363497,-0.8443715907,0.6981317008,0.7439363497,-0.8443715907
0.416611066,-0.4998942593,0.42,1.5707963268,0,0.3230650396,0.4,-0.294544447,0.51,0.3831670161,-0.4,0.7146559565,0.2618931301,-0.4,0.6761545874,0.5542344552,-0.5487287013,0,0.445183773,-0.5852382714,0,0.3361330908,-0.6217478415,0,-0.872664626,-1.4667839766,-1.3292336736,-3.46E-16,0.3305305316,-1.9199164522,-0.6981317008,0.025606197,-1.9212814574,-0.6981317008,0.7439363497,-0.8443715907,-8.23E-17,0.7439363497,-0.8443715907,0.6981317008,0.7439363497,-0.8443715907
